"province_name","province_code","county_name","county_code","age_group","male","female"
"سیستان و بلوچستان","11","ایرانشهر","1101","85-89",321,260
"سیستان و بلوچستان","11","ایرانشهر","1101","90-94",160,126
"سیستان و بلوچستان","11","ایرانشهر","1101","95-99",66,66
"سیستان و بلوچستان","11","ایرانشهر","1101",">100",35,67
"سیستان و بلوچستان","11","چابهار","1102","0-4",22322,21065
"سیستان و بلوچستان","11","چابهار","1102","5-9",19411,17999
"سیستان و بلوچستان","11","چابهار","1102","10-14",15474,14775
"سیستان و بلوچستان","11","چابهار","1102","15-19",14345,14072
"سیستان و بلوچستان","11","چابهار","1102","20-24",13579,13444
"سیستان و بلوچستان","11","چابهار","1102","25-29",12920,13279
"سیستان و بلوچستان","11","چابهار","1102","30-34",12968,13244
"سیستان و بلوچستان","11","چابهار","1102","35-39",10439,10583
"سیستان و بلوچستان","11","چابهار","1102","40-44",6866,5902
"سیستان و بلوچستان","11","چابهار","1102","45-49",4625,4319
"سیستان و بلوچستان","11","چابهار","1102","50-54",2715,2997
"سیستان و بلوچستان","11","چابهار","1102","55-59",2480,2350
"سیستان و بلوچستان","11","چابهار","1102","60-64",2055,1798
"سیستان و بلوچستان","11","چابهار","1102","65-69",1310,1143
"سیستان و بلوچستان","11","چابهار","1102","70-74",1135,577
"سیستان و بلوچستان","11","چابهار","1102","75-79",627,358
"سیستان و بلوچستان","11","چابهار","1102","80-84",523,355
"سیستان و بلوچستان","11","چابهار","1102","85-89",411,217
"سیستان و بلوچستان","11","چابهار","1102","90-94",163,124
"سیستان و بلوچستان","11","چابهار","1102","95-99",68,47
"سیستان و بلوچستان","11","چابهار","1102",">100",46,74
"سیستان و بلوچستان","11","خاش","1103","0-4",13577,12933
"سیستان و بلوچستان","11","خاش","1103","5-9",11654,11124
"سیستان و بلوچستان","11","خاش","1103","10-14",9344,9168
"سیستان و بلوچستان","11","خاش","1103","15-19",8190,7859
"سیستان و بلوچستان","11","خاش","1103","20-24",8188,7833
"سیستان و بلوچستان","11","خاش","1103","25-29",8476,8767
"سیستان و بلوچستان","11","خاش","1103","30-34",7433,8298
"سیستان و بلوچستان","11","خاش","1103","35-39",5643,6008
"سیستان و بلوچستان","11","خاش","1103","40-44",3998,3934
"سیستان و بلوچستان","11","خاش","1103","45-49",2879,2870
"سیستان و بلوچستان","11","خاش","1103","50-54",1893,2057
"سیستان و بلوچستان","11","خاش","1103","55-59",1655,1751
"سیستان و بلوچستان","11","خاش","1103","60-64",1399,1353
"سیستان و بلوچستان","11","خاش","1103","65-69",977,1070
"سیستان و بلوچستان","11","خاش","1103","70-74",613,599
"سیستان و بلوچستان","11","خاش","1103","75-79",452,371
"سیستان و بلوچستان","11","خاش","1103","80-84",451,321
"سیستان و بلوچستان","11","خاش","1103","85-89",231,172
"سیستان و بلوچستان","11","خاش","1103","90-94",116,57
"سیستان و بلوچستان","11","خاش","1103","95-99",45,28
"سیستان و بلوچستان","11","خاش","1103",">100",16,18
"سیستان و بلوچستان","11","زابل","1104","0-4",10111,9891
"سیستان و بلوچستان","11","زابل","1104","5-9",9286,8860
"سیستان و بلوچستان","11","زابل","1104","10-14",8172,8081
"سیستان و بلوچستان","11","زابل","1104","15-19",7586,7142
"سیستان و بلوچستان","11","زابل","1104","20-24",7549,7457
"سیستان و بلوچستان","11","زابل","1104","25-29",7704,7800
"سیستان و بلوچستان","11","زابل","1104","30-34",7463,7883
"سیستان و بلوچستان","11","زابل","1104","35-39",6107,6458
"سیستان و بلوچستان","11","زابل","1104","40-44",4644,4593
"سیستان و بلوچستان","11","زابل","1104","45-49",4082,3923
"سیستان و بلوچستان","11","زابل","1104","50-54",2994,3188
"سیستان و بلوچستان","11","زابل","1104","55-59",2588,2741
"سیستان و بلوچستان","11","زابل","1104","60-64",1805,1702
"سیستان و بلوچستان","11","زابل","1104","65-69",934,1053
"سیستان و بلوچستان","11","زابل","1104","70-74",807,825
"سیستان و بلوچستان","11","زابل","1104","75-79",472,474
"سیستان و بلوچستان","11","زابل","1104","80-84",452,354
"سیستان و بلوچستان","11","زابل","1104","85-89",175,190
"سیستان و بلوچستان","11","زابل","1104","90-94",61,42
"سیستان و بلوچستان","11","زابل","1104","95-99",3,8
"سیستان و بلوچستان","11","زابل","1104",">100",1,5
"سیستان و بلوچستان","11","زاهدان","1105","0-4",49257,45325
"سیستان و بلوچستان","11","زاهدان","1105","5-9",42264,39157
"سیستان و بلوچستان","11","زاهدان","1105","10-14",35170,32880
"سیستان و بلوچستان","11","زاهدان","1105","15-19",32597,31130
"سیستان و بلوچستان","11","زاهدان","1105","20-24",31947,31958
"سیستان و بلوچستان","11","زاهدان","1105","25-29",33512,33737
"سیستان و بلوچستان","11","زاهدان","1105","30-34",30774,31294
"سیستان و بلوچستان","11","زاهدان","1105","35-39",23818,24105
"سیستان و بلوچستان","11","زاهدان","1105","40-44",16826,16692
"سیستان و بلوچستان","11","زاهدان","1105","45-49",14012,13567
"سیستان و بلوچستان","11","زاهدان","1105","50-54",10371,10106
"سیستان و بلوچستان","11","زاهدان","1105","55-59",8317,7837
"سیستان و بلوچستان","11","زاهدان","1105","60-64",5396,4781
"سیستان و بلوچستان","11","زاهدان","1105","65-69",3180,3149
"سیستان و بلوچستان","11","زاهدان","1105","70-74",2090,1856
"سیستان و بلوچستان","11","زاهدان","1105","75-79",1244,1016
"سیستان و بلوچستان","11","زاهدان","1105","80-84",1019,828
"سیستان و بلوچستان","11","زاهدان","1105","85-89",471,387
"سیستان و بلوچستان","11","زاهدان","1105","90-94",171,183
"سیستان و بلوچستان","11","زاهدان","1105","95-99",58,48
"سیستان و بلوچستان","11","زاهدان","1105",">100",30,29
"سیستان و بلوچستان","11","سراوان","1106","0-4",17211,16415
"سیستان و بلوچستان","11","سراوان","1106","5-9",13401,12792
"سیستان و بلوچستان","11","سراوان","1106","10-14",10595,10064
"سیستان و بلوچستان","11","سراوان","1106","15-19",8415,8621
"سیستان و بلوچستان","11","سراوان","1106","20-24",8425,8461
"سیستان و بلوچستان","11","سراوان","1106","25-29",8875,8616
"سیستان و بلوچستان","11","سراوان","1106","30-34",7622,7742
"سیستان و بلوچستان","11","سراوان","1106","35-39",5692,5600
"سیستان و بلوچستان","11","سراوان","1106","40-44",4008,4016
"سیستان و بلوچستان","11","سراوان","1106","45-49",3040,3210
"سیستان و بلوچستان","11","سراوان","1106","50-54",2347,2567
"سیستان و بلوچستان","11","سراوان","1106","55-59",1906,2149
"سیستان و بلوچستان","11","سراوان","1106","60-64",1752,1676
"سیستان و بلوچستان","11","سراوان","1106","65-69",1199,1206
"سیستان و بلوچستان","11","سراوان","1106","70-74",763,730
"سیستان و بلوچستان","11","سراوان","1106","75-79",527,500
"سیستان و بلوچستان","11","سراوان","1106","80-84",436,397
"سیستان و بلوچستان","11","سراوان","1106","85-89",245,198
"سیستان و بلوچستان","11","سراوان","1106","90-94",76,65
"سیستان و بلوچستان","11","سراوان","1106","95-99",38,28
"سیستان و بلوچستان","11","سراوان","1106",">100",16,19
"سیستان و بلوچستان","11","نیک شهر","1107","0-4",10955,10406
"سیستان و بلوچستان","11","نیک شهر","1107","5-9",9139,9143
"سیستان و بلوچستان","11","نیک شهر","1107","10-14",7567,7286
"سیستان و بلوچستان","11","نیک شهر","1107","15-19",6599,6718
"سیستان و بلوچستان","11","نیک شهر","1107","20-24",6726,6754
"سیستان و بلوچستان","11","نیک شهر","1107","25-29",6434,6558
"سیستان و بلوچستان","11","نیک شهر","1107","30-34",5354,5911
"سیستان و بلوچستان","11","نیک شهر","1107","35-39",4487,4502
"سیستان و بلوچستان","11","نیک شهر","1107","40-44",3179,3144
"سیستان و بلوچستان","11","نیک شهر","1107","45-49",2467,2411
"سیستان و بلوچستان","11","نیک شهر","1107","50-54",1703,1909
"سیستان و بلوچستان","11","نیک شهر","1107","55-59",1687,1648
"سیستان و بلوچستان","11","نیک شهر","1107","60-64",1449,1337
"سیستان و بلوچستان","11","نیک شهر","1107","65-69",1194,1233
"سیستان و بلوچستان","11","نیک شهر","1107","70-74",593,676
"سیستان و بلوچستان","11","نیک شهر","1107","75-79",393,456
"سیستان و بلوچستان","11","نیک شهر","1107","80-84",444,368
"سیستان و بلوچستان","11","نیک شهر","1107","85-89",302,240
"سیستان و بلوچستان","11","نیک شهر","1107","90-94",175,106
"سیستان و بلوچستان","11","نیک شهر","1107","95-99",90,69
"سیستان و بلوچستان","11","نیک شهر","1107",">100",40,42
"سیستان و بلوچستان","11","سرباز","1108","0-4",15961,15297
"سیستان و بلوچستان","11","سرباز","1108","5-9",12576,12406
"سیستان و بلوچستان","11","سرباز","1108","10-14",10444,10189
"سیستان و بلوچستان","11","سرباز","1108","15-19",9418,9430
"سیستان و بلوچستان","11","سرباز","1108","20-24",8797,9080
"سیستان و بلوچستان","11","سرباز","1108","25-29",7970,8097
"سیستان و بلوچستان","11","سرباز","1108","30-34",6870,7407
"سیستان و بلوچستان","11","سرباز","1108","35-39",5968,6401
"سیستان و بلوچستان","11","سرباز","1108","40-44",3910,3904
"سیستان و بلوچستان","11","سرباز","1108","45-49",2669,2938
"سیستان و بلوچستان","11","سرباز","1108","50-54",1731,1807
"سیستان و بلوچستان","11","سرباز","1108","55-59",1571,1587
"سیستان و بلوچستان","11","سرباز","1108","60-64",1485,1484
"سیستان و بلوچستان","11","سرباز","1108","65-69",1147,1161
"سیستان و بلوچستان","11","سرباز","1108","70-74",759,740
"سیستان و بلوچستان","11","سرباز","1108","75-79",508,448
"سیستان و بلوچستان","11","سرباز","1108","80-84",525,406
"سیستان و بلوچستان","11","سرباز","1108","85-89",324,233
"سیستان و بلوچستان","11","سرباز","1108","90-94",151,123
"سیستان و بلوچستان","11","سرباز","1108","95-99",68,70
"سیستان و بلوچستان","11","سرباز","1108",">100",42,63
"سیستان و بلوچستان","11","کنارک","1109","0-4",7509,7038
"سیستان و بلوچستان","11","کنارک","1109","5-9",6112,5970
"سیستان و بلوچستان","11","کنارک","1109","10-14",5222,4821
"سیستان و بلوچستان","11","کنارک","1109","15-19",5783,4361
"سیستان و بلوچستان","11","کنارک","1109","20-24",7028,4598
"سیستان و بلوچستان","11","کنارک","1109","25-29",5728,4739
"سیستان و بلوچستان","11","کنارک","1109","30-34",4535,4251
"سیستان و بلوچستان","11","کنارک","1109","35-39",3396,2754
"سیستان و بلوچستان","11","کنارک","1109","40-44",2136,1869
"سیستان و بلوچستان","11","کنارک","1109","45-49",1426,1288
"سیستان و بلوچستان","11","کنارک","1109","50-54",909,997
"سیستان و بلوچستان","11","کنارک","1109","55-59",887,863
"سیستان و بلوچستان","11","کنارک","1109","60-64",748,693
"سیستان و بلوچستان","11","کنارک","1109","65-69",420,450
"سیستان و بلوچستان","11","کنارک","1109","70-74",323,223
"سیستان و بلوچستان","11","کنارک","1109","75-79",221,173
"سیستان و بلوچستان","11","کنارک","1109","80-84",158,151
"سیستان و بلوچستان","11","کنارک","1109","85-89",131,105
"سیستان و بلوچستان","11","کنارک","1109","90-94",60,54
"سیستان و بلوچستان","11","کنارک","1109","95-99",18,27
"سیستان و بلوچستان","11","کنارک","1109",">100",18,19
"سیستان و بلوچستان","11","زهک","1110","0-4",5631,5226
"سیستان و بلوچستان","11","زهک","1110","5-9",4753,4602
"سیستان و بلوچستان","11","زهک","1110","10-14",3961,3750
"سیستان و بلوچستان","11","زهک","1110","15-19",3812,3288
"سیستان و بلوچستان","11","زهک","1110","20-24",3633,3274
"سیستان و بلوچستان","11","زهک","1110","25-29",3511,3443
"سیستان و بلوچستان","11","زهک","1110","30-34",2917,3061
"سیستان و بلوچستان","11","زهک","1110","35-39",2301,2598
