"province_name","province_code","county_name","age_group","male","female"
"اصفهان","10","فلاورجان","85-89",468,418
"اصفهان","10","فلاورجان","90-94",81,52
"اصفهان","10","فلاورجان","95-99",10,16
"اصفهان","10","فلاورجان",">100",21,12
"اصفهان","10","فلاورجان","unknown",13,9
"اصفهان","10","کاشان","0-4",12282,11975
"اصفهان","10","کاشان","5-9",11479,10831
"اصفهان","10","کاشان","10-14",11567,11418
"اصفهان","10","کاشان","15-19",13417,12914
"اصفهان","10","کاشان","20-24",18133,18109
"اصفهان","10","کاشان","25-29",18398,17917
"اصفهان","10","کاشان","30-34",14316,13712
"اصفهان","10","کاشان","35-39",12516,11837
"اصفهان","10","کاشان","40-44",11654,11234
"اصفهان","10","کاشان","45-49",9727,9602
"اصفهان","10","کاشان","50-54",8135,7755
"اصفهان","10","کاشان","55-59",6328,5886
"اصفهان","10","کاشان","60-64",4252,4273
"اصفهان","10","کاشان","65-69",3240,3052
"اصفهان","10","کاشان","70-74",2965,3391
"اصفهان","10","کاشان","75-79",2819,2372
"اصفهان","10","کاشان","80-84",1626,1784
"اصفهان","10","کاشان","85-89",979,927
"اصفهان","10","کاشان","90-94",187,234
"اصفهان","10","کاشان","95-99",32,45
"اصفهان","10","کاشان",">100",14,22
"اصفهان","10","کاشان","unknown",9,6
"اصفهان","10","گلپایگان","0-4",2952,2876
"اصفهان","10","گلپایگان","5-9",2789,2644
"اصفهان","10","گلپایگان","10-14",3021,2635
"اصفهان","10","گلپایگان","15-19",3711,3197
"اصفهان","10","گلپایگان","20-24",4604,4485
"اصفهان","10","گلپایگان","25-29",4848,4777
"اصفهان","10","گلپایگان","30-34",3959,3651
"اصفهان","10","گلپایگان","35-39",3181,2950
"اصفهان","10","گلپایگان","40-44",2949,2926
"اصفهان","10","گلپایگان","45-49",2715,2639
"اصفهان","10","گلپایگان","50-54",2496,2355
"اصفهان","10","گلپایگان","55-59",1988,1857
"اصفهان","10","گلپایگان","60-64",1085,1424
"اصفهان","10","گلپایگان","65-69",1180,1299
"اصفهان","10","گلپایگان","70-74",1007,1215
"اصفهان","10","گلپایگان","75-79",1077,971
"اصفهان","10","گلپایگان","80-84",502,613
"اصفهان","10","گلپایگان","85-89",278,292
"اصفهان","10","گلپایگان","90-94",84,187
"اصفهان","10","گلپایگان","95-99",15,18
"اصفهان","10","گلپایگان",">100",3,10
"اصفهان","10","گلپایگان","unknown",9,5
"اصفهان","10","لنجان","0-4",9798,9153
"اصفهان","10","لنجان","5-9",8927,8370
"اصفهان","10","لنجان","10-14",8905,8475
"اصفهان","10","لنجان","15-19",9787,9681
"اصفهان","10","لنجان","20-24",13855,14107
"اصفهان","10","لنجان","25-29",14972,15044
"اصفهان","10","لنجان","30-34",12553,12076
"اصفهان","10","لنجان","35-39",10418,9493
"اصفهان","10","لنجان","40-44",9106,8250
"اصفهان","10","لنجان","45-49",7162,6240
"اصفهان","10","لنجان","50-54",5589,5639
"اصفهان","10","لنجان","55-59",4454,4478
"اصفهان","10","لنجان","60-64",3418,3354
"اصفهان","10","لنجان","65-69",2096,2111
"اصفهان","10","لنجان","70-74",1872,1561
"اصفهان","10","لنجان","75-79",1546,1243
"اصفهان","10","لنجان","80-84",798,876
"اصفهان","10","لنجان","85-89",438,401
"اصفهان","10","لنجان","90-94",79,67
"اصفهان","10","لنجان","95-99",14,20
"اصفهان","10","لنجان",">100",8,19
"اصفهان","10","لنجان","unknown",54,3
"اصفهان","10","مبارکه","0-4",5770,5352
"اصفهان","10","مبارکه","5-9",5108,4914
"اصفهان","10","مبارکه","10-14",5110,5013
"اصفهان","10","مبارکه","15-19",5255,5444
"اصفهان","10","مبارکه","20-24",7962,7592
"اصفهان","10","مبارکه","25-29",9509,8463
"اصفهان","10","مبارکه","30-34",7245,6665
"اصفهان","10","مبارکه","35-39",7070,5381
"اصفهان","10","مبارکه","40-44",5932,4831
"اصفهان","10","مبارکه","45-49",4442,3773
"اصفهان","10","مبارکه","50-54",3429,3110
"اصفهان","10","مبارکه","55-59",2411,2259
"اصفهان","10","مبارکه","60-64",1660,1749
"اصفهان","10","مبارکه","65-69",1139,1365
"اصفهان","10","مبارکه","70-74",1075,1044
"اصفهان","10","مبارکه","75-79",931,758
"اصفهان","10","مبارکه","80-84",447,553
"اصفهان","10","مبارکه","85-89",316,257
"اصفهان","10","مبارکه","90-94",48,45
"اصفهان","10","مبارکه","95-99",6,6
"اصفهان","10","مبارکه",">100",8,7
"اصفهان","10","مبارکه","unknown",20,0
"اصفهان","10","نائین","0-4",1364,1229
"اصفهان","10","نائین","5-9",1224,1195
"اصفهان","10","نائین","10-14",1197,1128
"اصفهان","10","نائین","15-19",1276,1248
"اصفهان","10","نائین","20-24",2045,1968
"اصفهان","10","نائین","25-29",2261,2080
"اصفهان","10","نائین","30-34",1719,1574
"اصفهان","10","نائین","35-39",1513,1306
"اصفهان","10","نائین","40-44",1246,1281
"اصفهان","10","نائین","45-49",1191,1125
"اصفهان","10","نائین","50-54",1015,1012
"اصفهان","10","نائین","55-59",817,822
"اصفهان","10","نائین","60-64",575,671
"اصفهان","10","نائین","65-69",458,586
"اصفهان","10","نائین","70-74",434,610
"اصفهان","10","نائین","75-79",415,457
"اصفهان","10","نائین","80-84",277,301
"اصفهان","10","نائین","85-89",156,182
"اصفهان","10","نائین","90-94",35,39
"اصفهان","10","نائین","95-99",3,11
"اصفهان","10","نائین",">100",3,8
"اصفهان","10","نائین","unknown",13,7
"اصفهان","10","نجف آباد","0-4",12986,12203
"اصفهان","10","نجف آباد","5-9",10904,10459
"اصفهان","10","نجف آباد","10-14",10775,10329
"اصفهان","10","نجف آباد","15-19",12057,11995
"اصفهان","10","نجف آباد","20-24",17445,17134
"اصفهان","10","نجف آباد","25-29",18681,18344
"اصفهان","10","نجف آباد","30-34",14685,14017
"اصفهان","10","نجف آباد","35-39",11774,11224
"اصفهان","10","نجف آباد","40-44",10286,9862
"اصفهان","10","نجف آباد","45-49",8023,8177
"اصفهان","10","نجف آباد","50-54",6893,6878
"اصفهان","10","نجف آباد","55-59",5579,5171
"اصفهان","10","نجف آباد","60-64",3650,3673
"اصفهان","10","نجف آباد","65-69",2517,2628
"اصفهان","10","نجف آباد","70-74",2394,2264
"اصفهان","10","نجف آباد","75-79",1931,1839
"اصفهان","10","نجف آباد","80-84",944,1138
"اصفهان","10","نجف آباد","85-89",539,521
"اصفهان","10","نجف آباد","90-94",97,121
"اصفهان","10","نجف آباد","95-99",42,28
"اصفهان","10","نجف آباد",">100",8,18
"اصفهان","10","نجف آباد","unknown",36,19
"اصفهان","10","نطنز","0-4",1517,1489
"اصفهان","10","نطنز","5-9",1416,1336
"اصفهان","10","نطنز","10-14",1258,1281
"اصفهان","10","نطنز","15-19",1574,1558
"اصفهان","10","نطنز","20-24",2257,2129
"اصفهان","10","نطنز","25-29",2244,2226
"اصفهان","10","نطنز","30-34",1940,1779
"اصفهان","10","نطنز","35-39",1465,1434
"اصفهان","10","نطنز","40-44",1449,1386
"اصفهان","10","نطنز","45-49",1222,1139
"اصفهان","10","نطنز","50-54",1113,1130
"اصفهان","10","نطنز","55-59",866,878
"اصفهان","10","نطنز","60-64",691,745
"اصفهان","10","نطنز","65-69",532,639
"اصفهان","10","نطنز","70-74",580,645
"اصفهان","10","نطنز","75-79",583,516
"اصفهان","10","نطنز","80-84",335,365
"اصفهان","10","نطنز","85-89",218,174
"اصفهان","10","نطنز","90-94",40,48
"اصفهان","10","نطنز","95-99",3,4
"اصفهان","10","نطنز",">100",5,11
"اصفهان","10","نطنز","unknown",13,6
"سیستان و بلوچستان","11","ایرانشهر","0-4",15243,14870
"سیستان و بلوچستان","11","ایرانشهر","5-9",12591,12468
"سیستان و بلوچستان","11","ایرانشهر","10-14",11840,11457
"سیستان و بلوچستان","11","ایرانشهر","15-19",12329,12500
"سیستان و بلوچستان","11","ایرانشهر","20-24",12349,13366
"سیستان و بلوچستان","11","ایرانشهر","25-29",10919,11818
"سیستان و بلوچستان","11","ایرانشهر","30-34",8824,8813
"سیستان و بلوچستان","11","ایرانشهر","35-39",6830,6449
"سیستان و بلوچستان","11","ایرانشهر","40-44",4835,5105
"سیستان و بلوچستان","11","ایرانشهر","45-49",2998,3461
"سیستان و بلوچستان","11","ایرانشهر","50-54",2737,2886
"سیستان و بلوچستان","11","ایرانشهر","55-59",2252,2320
"سیستان و بلوچستان","11","ایرانشهر","60-64",1560,1836
"سیستان و بلوچستان","11","ایرانشهر","65-69",961,988
"سیستان و بلوچستان","11","ایرانشهر","70-74",713,946
"سیستان و بلوچستان","11","ایرانشهر","75-79",808,648
"سیستان و بلوچستان","11","ایرانشهر","80-84",507,413
"سیستان و بلوچستان","11","ایرانشهر","85-89",334,285
"سیستان و بلوچستان","11","ایرانشهر","90-94",132,137
"سیستان و بلوچستان","11","ایرانشهر","95-99",59,75
"سیستان و بلوچستان","11","ایرانشهر",">100",33,64
"سیستان و بلوچستان","11","ایرانشهر","unknown",17,20
"سیستان و بلوچستان","11","چاه بهار","0-4",19708,18728
"سیستان و بلوچستان","11","چاه بهار","5-9",17754,16884
"سیستان و بلوچستان","11","چاه بهار","10-14",15221,14915
"سیستان و بلوچستان","11","چاه بهار","15-19",14829,14469
"سیستان و بلوچستان","11","چاه بهار","20-24",13443,14142
"سیستان و بلوچستان","11","چاه بهار","25-29",13277,14692
"سیستان و بلوچستان","11","چاه بهار","30-34",11324,12141
"سیستان و بلوچستان","11","چاه بهار","35-39",7832,6975
"سیستان و بلوچستان","11","چاه بهار","40-44",5200,4868
"سیستان و بلوچستان","11","چاه بهار","45-49",2963,3531
"سیستان و بلوچستان","11","چاه بهار","50-54",2997,3037
"سیستان و بلوچستان","11","چاه بهار","55-59",2479,2143
"سیستان و بلوچستان","11","چاه بهار","60-64",1692,1533
"سیستان و بلوچستان","11","چاه بهار","65-69",1423,741
"سیستان و بلوچستان","11","چاه بهار","70-74",845,571
"سیستان و بلوچستان","11","چاه بهار","75-79",799,564
"سیستان و بلوچستان","11","چاه بهار","80-84",695,400
"سیستان و بلوچستان","11","چاه بهار","85-89",306,236
"سیستان و بلوچستان","11","چاه بهار","90-94",190,124
"سیستان و بلوچستان","11","چاه بهار","95-99",61,70
"سیستان و بلوچستان","11","چاه بهار",">100",132,90
"سیستان و بلوچستان","11","چاه بهار","unknown",17,10
"سیستان و بلوچستان","11","خاش","0-4",12050,11542
"سیستان و بلوچستان","11","خاش","5-9",10681,10108
"سیستان و بلوچستان","11","خاش","10-14",8827,8412
"سیستان و بلوچستان","11","خاش","15-19",8966,8098
"سیستان و بلوچستان","11","خاش","20-24",8899,8920
"سیستان و بلوچستان","11","خاش","25-29",7290,8693
"سیستان و بلوچستان","11","خاش","30-34",5507,6407
"سیستان و بلوچستان","11","خاش","35-39",4088,4176
"سیستان و بلوچستان","11","خاش","40-44",2935,3009
"سیستان و بلوچستان","11","خاش","45-49",1890,2097
"سیستان و بلوچستان","11","خاش","50-54",1674,1830
"سیستان و بلوچستان","11","خاش","55-59",1362,1375
"سیستان و بلوچستان","11","خاش","60-64",1011,1150
"سیستان و بلوچستان","11","خاش","65-69",629,684
"سیستان و بلوچستان","11","خاش","70-74",505,556
"سیستان و بلوچستان","11","خاش","75-79",578,452
"سیستان و بلوچستان","11","خاش","80-84",382,287
"سیستان و بلوچستان","11","خاش","85-89",202,129
"سیستان و بلوچستان","11","خاش","90-94",91,58
"سیستان و بلوچستان","11","خاش","95-99",32,21
"سیستان و بلوچستان","11","خاش",">100",21,19
"سیستان و بلوچستان","11","خاش","unknown",7,2
"سیستان و بلوچستان","11","دلگان","0-4",4760,4622
"سیستان و بلوچستان","11","دلگان","5-9",4039,4222
"سیستان و بلوچستان","11","دلگان","10-14",3871,4080
"سیستان و بلوچستان","11","دلگان","15-19",3976,3994
"سیستان و بلوچستان","11","دلگان","20-24",3124,3170
"سیستان و بلوچستان","11","دلگان","25-29",2470,2723
"سیستان و بلوچستان","11","دلگان","30-34",2351,2608
"سیستان و بلوچستان","11","دلگان","35-39",1612,1680
"سیستان و بلوچستان","11","دلگان","40-44",1197,1317
"سیستان و بلوچستان","11","دلگان","45-49",645,771
"سیستان و بلوچستان","11","دلگان","50-54",708,688
"سیستان و بلوچستان","11","دلگان","55-59",560,603
